qid,question,category,generated_answer,label,correct_sim,incorrect_sim,mean_logprob,median_logprob,min_logprob,logprob_p10,logprob_p25,std_logprob,frac_low_confidence,mean_entropy,max_entropy,std_entropy,answer_length,mean_margin,min_margin,first_half_mean_logprob,second_half_mean_logprob,logprob_delta_second_minus_first,logprob_trend_slope
sciq_0000,What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,science,The term that describes this process is metallurgy.,0,0.25,0.0,-0.29751173057593405,-0.2541075572371483,-0.6527019739151001,-0.6314549088478089,-0.5606238842010498,0.2596059899484788,0.0,0.7471188608556986,1.7280694246292114,0.5726001069201125,10,0.0,0.0,-0.4964761346578598,-0.0985473264940083,0.39792880816385146,0.05346330983677144
sciq_0001,What do charged particles in motion generate?,science,Charged particles in motion generate electromagnetic fields.,1,0.2222222222222222,0.2222222222222222,-0.1640537918477397,-0.02483597956597805,-0.615268349647522,-0.5408420324325561,-0.2532314658164978,0.22993392328024953,0.0,0.4221230665829757,1.3739674091339111,0.49158352397605964,9,0.0,0.0,-0.014590102709917119,-0.28362474315799774,-0.2690346404480806,-0.0713584274545913
sciq_0002,"During a human pregnancy, which trimester exhibits the greatest growth of the fetus and culminates in labor and delivery?",science,The third trimester exhibits the greatest growth of the fetus and culminates in labor and delivery.,0,0.2666666666666667,0.1333333333333333,-0.07901061005022711,-0.008296448737382889,-0.5309075117111206,-0.27397526204586026,-0.07207651808857918,0.14110400615083504,0.0,0.23601799724383454,1.126169204711914,0.3419519221844231,20,0.0,0.0,-0.12574776835899684,-0.03227345174145739,0.09347431661753945,0.00926017374324721
sciq_0003,What is part of a large fungus that lives underground?,science,Hyphae are part of a large fungus that lives underground.,1,0.0,0.0,-0.22923032879995076,-0.03158501535654068,-1.1685094833374023,-0.7763821840286255,-0.17166532576084137,0.37290019151174447,0.0,0.5313335986485561,2.1948914527893066,0.7159352585739351,13,0.0,0.0,-0.4410069740382217,-0.047707490024289916,0.3932994840139318,0.05430076749757724
sciq_0004,The interaction between atomic orbitals is greatest when they have the same what?,science,The interaction between atomic orbitals is greatest when they have the same orientation.,1,0.0,0.0,-0.11579872233727807,-0.004641473293304443,-0.5881920456886292,-0.48209593296051023,-0.08701243810355663,0.20455381042635531,0.0,0.36964374347323126,1.750670313835144,0.6268623333330228,15,0.0,0.0,-0.07292321739696815,-0.15331478916004926,-0.08039157176308111,-0.013629450700048144
sciq_0005,What is the general name for a group of atoms derived from an alkane?,science,A general name for a group of atoms derived from an alkane is an alkyl group.,0,0.2857142857142857,0.1428571428571428,-0.0559055700447827,-0.005556258372962475,-0.3176511824131012,-0.16128238141536713,-0.0751020796597004,0.08299216756488911,0.0,0.21162038450251872,0.811313271522522,0.25229973421430585,19,0.0,0.0,-0.053005477671427395,-0.05851565318080247,-0.005510175509375076,0.0007115358288278333
sciq_0006,What is one thing that cell membranes are permeable to?,science,One thing that cell membranes are permeable to is small molecules like water and oxygen.,1,0.0,0.0,-0.19212744132325016,-0.06298022717237473,-0.8336162567138672,-0.5187743425369262,-0.3127463757991791,0.23628285356811518,0.0,0.5165448946251726,1.6063933372497559,0.48405193158536214,17,0.0,0.0,-0.07541532698678566,-0.29587154295566304,-0.22045621596887738,-0.02032727639904324
sciq_0007,What evolutionary process has adapted protonephridia to different tasks in different environments?,science,The evolution of protonephridia allowed for specialization in different organisms by adapting their functions based on environmental needs.,1,0.0,0.0,-0.5820868630840066,-0.36436793208122253,-1.6453542709350586,-1.3524062871932983,-1.0636624097824097,0.5317261809127805,0.0,1.4062209140551125,3.1462249755859375,1.0670162046538352,23,0.0,0.0,-0.4956801737108352,-0.6612929950094136,-0.1656128212985784,0.00037347646305899114
sciq_0008,Melting ice is drastically impacting the number of what at glacier national park?,science,Melting ice is dramatically altering the ecosystem by affecting plant growth and animal habitats within Glacier National Park.,1,0.0,0.0,-0.5689580785732687,-0.44097426533699036,-1.5250792503356934,-1.3641961693763733,-0.947560116648674,0.5236451901661227,0.0,1.1791665966778964,3.063666820526123,0.9072997237217205,20,0.0,0.0,-0.5828900673521276,-0.5550260897944099,0.027863977557717634,0.009325535411597885
sciq_0009,Where do mushrooms get their energy?,science,Mushrooms obtain their energy from organic matter through decomposition of dead plant material.,1,0.125,0.125,-0.5119731474233049,-0.33657751977443695,-1.4117352962493896,-1.2177296876907349,-0.9163816571235657,0.4886459573889734,0.0,1.029275684748427,2.449739456176758,0.81116180419031,16,0.0,0.0,-0.3399404485771811,-0.6840058462694287,-0.34406539769224764,-0.05389435992318099
